arch;seed;val_score;test_score
generalized_linear,mean,relu,16,64,const,sum,sigmoid,8;19.0;0.234;0.181
generalized_linear,mean,relu,16,64,cos,mlp,relu,6;123.0;0.234;0.21600000000000005
generalized_linear,mean,relu,16,64,gat,sum,relu,16;79.0;0.24;0.188
generalized_linear,mean,relu,16,64,gcn,sum,elu,6;42.0;0.679;0.6915
generalized_linear,mean,relu,16,64,linear,mlp,linear,4;79.0;0.342;0.361
generalized_linear,mean,relu,16,8,const,mean,sigmoid,1;123.0;0.212;0.231
generalized_linear,mean,relu,16,8,const,sum,leaky_relu,1;123.0;0.698;0.721
generalized_linear,mean,relu,16,8,const,sum,linear,1;123.0;0.6940000000000001;0.7120000000000001
generalized_linear,mean,relu,16,8,const,sum,relu,1;123.0;0.21600000000000005;0.231
generalized_linear,mean,relu,16,8,const,sum,sigmoid,1;123.0;0.7073333333333333;0.7176666666666667
generalized_linear,mean,relu,16,8,const,sum,sigmoid,2;123.0;0.698;0.718
generalized_linear,mean,relu,16,8,linear,mean,tanh,1;10.0;0.274;0.251
generalized_linear,mean,relu,2,128,cos,sum,tanh,16;10.0;0.44;0.494
generalized_linear,mean,relu,2,128,gcn,mean,sigmoid,4;79.0;0.324;0.309
generalized_linear,mean,relu,2,128,gcn,sum,linear,1;19.0;0.6459999999999999;0.614
generalized_linear,mean,relu,2,16,cos,mean,tanh,2;10.0;0.22;0.316
generalized_linear,mean,relu,2,16,gat,max,linear,16;19.0;0.197;0.243
generalized_linear,mean,relu,2,16,gcn,max,leaky_relu,6;42.0;0.284;0.29600000000000004
generalized_linear,mean,relu,2,256,const,mlp,relu,8;79.0;0.232;0.182
generalized_linear,mean,relu,2,32,gcn,sum,softplus,2;10.0;0.514;0.542
generalized_linear,mean,relu,2,4,generalized_linear,mean,relu6,1;79.0;0.232;0.181
generalized_linear,mean,relu,2,64,gat_sym,mlp,relu6,8;79.0;0.35200000000000004;0.348
generalized_linear,mean,relu,2,8,linear,max,relu,6;79.0;0.058;0.182
generalized_linear,mean,relu,4,128,cos,sum,linear,2;10.0;0.682;0.6609999999999999
generalized_linear,mean,relu,4,256,cos,sum,linear,8;123.0;0.624;0.65
generalized_linear,mean,relu,4,256,gat,max,leaky_relu,16;79.0;0.212;0.231
generalized_linear,mean,relu,4,256,gat,mlp,leaky_relu,2;10.0;0.242;0.258
generalized_linear,mean,relu,4,4,linear,max,leaky_relu,16;42.0;0.232;0.231
generalized_linear,mean,relu,4,64,const,max,relu,6;123.0;0.188;0.182
generalized_linear,mean,relu,6,16,const,mean,tanh,6;123.0;0.188;0.182
generalized_linear,mean,relu,6,16,const,sum,leaky_relu,1;123.0;0.684;0.703
generalized_linear,mean,relu,6,16,gcn,mlp,sigmoid,2;42.0;0.282;0.306
generalized_linear,mean,relu,6,32,gcn,sum,leaky_relu,6;19.0;0.21600000000000005;0.246
generalized_linear,mean,relu,6,4,gat_sym,sum,sigmoid,2;10.0;0.138;0.231
generalized_linear,mean,relu,6,4,linear,max,tanh,8;19.0;0.184;0.235
generalized_linear,mean,relu,6,64,cos,sum,elu,8;123.0;0.65;0.6629999999999999
generalized_linear,mean,relu,6,64,gat,sum,relu,1;10.0;0.66;0.648
generalized_linear,mean,relu,6,8,const,sum,linear,8;79.0;0.6859999999999999;0.665
generalized_linear,mean,relu,6,8,gat,sum,linear,16;42.0;0.6779999999999999;0.665
generalized_linear,mean,relu,8,128,linear,sum,leaky_relu,1;42.0;0.6759999999999999;0.632
generalized_linear,mean,relu,8,16,const,sum,linear,2;123.0;0.672;0.695
generalized_linear,mean,relu,8,256,generalized_linear,sum,linear,1;123.0;0.7;0.684
generalized_linear,mean,relu,8,32,gat,sum,elu,1;19.0;0.7120000000000001;0.6890000000000001
generalized_linear,mean,relu,8,32,generalized_linear,max,relu6,2;123.0;0.392;0.345
generalized_linear,mean,relu,8,4,const,mlp,leaky_relu,4;123.0;0.59;0.5760000000000001
generalized_linear,mean,relu,8,8,gat,sum,sigmoid,2;19.0;0.14400000000000002;0.231
generalized_linear,mean,relu,8,8,generalized_linear,max,tanh,4;123.0;0.316;0.308
generalized_linear,mean,relu6,1,16,gat,mlp,elu,4;10.0;0.322;0.32299999999999995
generalized_linear,mean,relu6,1,16,gat_sym,mean,leaky_relu,16;123.0;0.232;0.181
generalized_linear,mean,relu6,1,4,cos,sum,relu6,8;10.0;0.158;0.179
generalized_linear,mean,relu6,1,4,gat_sym,sum,tanh,6;42.0;0.362;0.362
generalized_linear,mean,relu6,1,64,gat_sym,sum,linear,4;42.0;0.574;0.58
generalized_linear,mean,relu6,1,64,generalized_linear,sum,tanh,1;19.0;0.564;0.539
generalized_linear,mean,relu6,1,8,gcn,mean,relu,4;79.0;0.058;0.16
generalized_linear,mean,relu6,1,8,generalized_linear,sum,sigmoid,2;10.0;0.152;0.16699999999999998
generalized_linear,mean,relu6,1,8,linear,mean,softplus,16;79.0;0.188;0.182
generalized_linear,mean,relu6,16,16,generalized_linear,sum,softplus,6;42.0;0.21;0.177
generalized_linear,mean,relu6,16,256,const,mean,relu,2;42.0;0.232;0.181
generalized_linear,mean,relu6,16,32,gcn,mlp,leaky_relu,1;123.0;0.292;0.31
generalized_linear,mean,relu6,16,32,generalized_linear,mean,leaky_relu,2;123.0;0.284;0.277
generalized_linear,mean,relu6,16,4,const,sum,linear,1;42.0;0.688;0.708
generalized_linear,mean,relu6,16,4,generalized_linear,sum,elu,2;10.0;0.6859999999999999;0.698
generalized_linear,mean,relu6,16,64,const,sum,relu,1;10.0;0.322;0.333
generalized_linear,mean,relu6,16,64,linear,max,linear,6;19.0;0.3;0.315
generalized_linear,mean,relu6,16,8,gat_sym,mlp,relu,4;123.0;0.24;0.212
generalized_linear,mean,relu6,2,128,const,sum,linear,1;42.0;0.684;0.693
generalized_linear,mean,relu6,2,128,generalized_linear,mean,relu,6;123.0;0.238;0.215
generalized_linear,mean,relu6,2,128,generalized_linear,sum,sigmoid,1;79.0;0.158;0.217
generalized_linear,mean,relu6,2,16,const,mlp,relu6,8;42.0;0.232;0.188
generalized_linear,mean,relu6,2,16,cos,mlp,relu,6;10.0;0.398;0.33
generalized_linear,mean,relu6,2,16,generalized_linear,max,softplus,6;10.0;0.248;0.313
generalized_linear,mean,relu6,2,256,gat,mean,linear,16;19.0;0.274;0.268
generalized_linear,mean,relu6,2,256,gat,mlp,elu,2;19.0;0.584;0.615
generalized_linear,mean,relu6,2,256,gat_sym,mlp,leaky_relu,6;10.0;0.462;0.469
generalized_linear,mean,relu6,2,256,gat_sym,mlp,linear,8;123.0;0.518;0.555
generalized_linear,mean,relu6,2,256,gat_sym,mlp,sigmoid,16;79.0;0.256;0.316
generalized_linear,mean,relu6,2,256,gcn,mean,elu,6;123.0;0.298;0.278
generalized_linear,mean,relu6,2,256,gcn,mlp,softplus,16;79.0;0.35200000000000004;0.344
generalized_linear,mean,relu6,2,256,generalized_linear,sum,linear,8;42.0;0.564;0.557
generalized_linear,mean,relu6,2,32,cos,mean,leaky_relu,2;123.0;0.272;0.273
generalized_linear,mean,relu6,2,64,const,max,leaky_relu,6;79.0;0.212;0.231
generalized_linear,mean,relu6,2,64,const,mean,tanh,6;10.0;0.172;0.182
generalized_linear,mean,relu6,2,8,gat_sym,sum,tanh,16;79.0;0.444;0.488
generalized_linear,mean,relu6,2,8,gcn,mean,relu6,1;10.0;0.334;0.35200000000000004
generalized_linear,mean,relu6,2,8,generalized_linear,mean,leaky_relu,16;42.0;0.232;0.181
generalized_linear,mean,relu6,4,128,gcn,max,sigmoid,1;79.0;0.332;0.289
generalized_linear,mean,relu6,4,128,gcn,sum,relu,4;10.0;0.516;0.506
generalized_linear,mean,relu6,4,16,cos,sum,linear,1;42.0;0.7020000000000001;0.705
generalized_linear,mean,relu6,4,16,gcn,mean,tanh,4;123.0;0.282;0.285
generalized_linear,mean,relu6,4,32,gat_sym,sum,relu6,2;10.0;0.6579999999999999;0.6709999999999999
generalized_linear,mean,relu6,4,32,gcn,sum,leaky_relu,2;10.0;0.632;0.616
generalized_linear,mean,relu6,4,4,const,mlp,linear,2;42.0;0.262;0.228
generalized_linear,mean,relu6,4,64,cos,max,tanh,6;123.0;0.273;0.3135
generalized_linear,mean,relu6,4,8,const,mean,elu,1;123.0;0.58;0.55
generalized_linear,mean,relu6,4,8,gat,mean,tanh,1;10.0;0.258;0.275
generalized_linear,mean,relu6,6,256,cos,max,relu6,8;123.0;0.222;0.201
generalized_linear,mean,relu6,6,256,gat_sym,sum,softplus,8;42.0;0.25;0.212
generalized_linear,mean,relu6,6,256,linear,sum,relu6,4;79.0;0.228;0.245
generalized_linear,mean,relu6,6,32,const,mean,softplus,6;42.0;0.212;0.231
generalized_linear,mean,relu6,6,32,const,sum,leaky_relu,4;123.0;0.6759999999999999;0.693
generalized_linear,mean,relu6,6,32,cos,sum,linear,4;42.0;0.662;0.634
generalized_linear,mean,relu6,6,32,gat,sum,elu,6;19.0;0.684;0.684
generalized_linear,mean,relu6,8,128,cos,max,relu,8;19.0;0.192;0.284
generalized_linear,mean,relu6,8,128,gat_sym,max,tanh,4;123.0;0.174;0.22
generalized_linear,mean,relu6,8,16,gcn,mean,tanh,16;123.0;0.27;0.265
generalized_linear,mean,relu6,8,256,gcn,mlp,linear,1;79.0;0.28800000000000003;0.298
generalized_linear,mean,relu6,8,32,const,max,softplus,2;10.0;0.212;0.231
generalized_linear,mean,relu6,8,32,cos,mean,linear,8;123.0;0.284;0.276
generalized_linear,mean,relu6,8,32,gat,max,elu,4;19.0;0.306;0.348
generalized_linear,mean,relu6,8,32,gat,mlp,relu,6;10.0;0.25;0.273
generalized_linear,mean,relu6,8,8,const,sum,softplus,6;123.0;0.6759999999999999;0.6890000000000001
generalized_linear,mean,relu6,8,8,generalized_linear,max,leaky_relu,1;19.0;0.188;0.16899999999999998
generalized_linear,mean,sigmoid,1,16,generalized_linear,mean,elu,16;123.0;0.28600000000000003;0.278
generalized_linear,mean,sigmoid,1,256,cos,mean,relu,1;10.0;0.224;0.235
generalized_linear,mean,sigmoid,1,256,gat_sym,mean,linear,4;79.0;0.266;0.276
generalized_linear,mean,sigmoid,1,256,gcn,max,linear,1;10.0;0.276;0.277
generalized_linear,mean,sigmoid,1,32,linear,mean,elu,2;10.0;0.29;0.285
generalized_linear,mean,sigmoid,1,8,cos,mean,sigmoid,4;79.0;0.268;0.278
generalized_linear,mean,sigmoid,1,8,linear,sum,relu,2;79.0;0.058;0.14800000000000002
generalized_linear,mean,sigmoid,16,128,cos,mean,softplus,16;19.0;0.256;0.287
generalized_linear,mean,sigmoid,16,128,cos,sum,tanh,16;79.0;0.142;0.182
generalized_linear,mean,sigmoid,16,128,generalized_linear,max,linear,16;19.0;0.23;0.244
generalized_linear,mean,sigmoid,16,256,cos,mean,relu6,1;123.0;0.212;0.231
generalized_linear,mean,sigmoid,16,256,cos,sum,elu,2;123.0;0.154;0.231
generalized_linear,mean,sigmoid,16,32,cos,mean,leaky_relu,1;123.0;0.212;0.231
generalized_linear,mean,sigmoid,16,4,gcn,max,relu,16;79.0;0.272;0.272
generalized_linear,mean,sigmoid,16,8,cos,max,elu,4;123.0;0.238;0.251
generalized_linear,mean,sigmoid,16,8,linear,mlp,relu6,6;19.0;0.14;0.258
generalized_linear,mean,sigmoid,2,128,cos,mean,linear,8;123.0;0.264;0.279
generalized_linear,mean,sigmoid,2,128,cos,sum,relu,2;79.0;0.058;0.077
generalized_linear,mean,sigmoid,2,128,gat,mlp,relu6,8;79.0;0.14;0.218
generalized_linear,mean,sigmoid,2,16,gcn,mean,sigmoid,2;123.0;0.192;0.276
generalized_linear,mean,sigmoid,2,256,linear,mlp,relu6,6;79.0;0.142;0.234
generalized_linear,mean,sigmoid,2,4,gcn,max,softplus,4;42.0;0.268;0.266
generalized_linear,mean,sigmoid,2,64,generalized_linear,mean,elu,1;79.0;0.282;0.275
generalized_linear,mean,sigmoid,2,64,generalized_linear,sum,leaky_relu,1;79.0;0.188;0.16899999999999998
generalized_linear,mean,sigmoid,2,64,linear,max,elu,8;42.0;0.198;0.261
generalized_linear,mean,sigmoid,2,64,linear,mlp,linear,4;19.0;0.272;0.271
generalized_linear,mean,sigmoid,4,128,gat_sym,sum,elu,6;123.0;0.232;0.182
generalized_linear,mean,sigmoid,4,32,cos,max,sigmoid,2;10.0;0.266;0.274
generalized_linear,mean,sigmoid,4,32,generalized_linear,mlp,tanh,16;79.0;0.258;0.276
generalized_linear,mean,sigmoid,4,4,generalized_linear,sum,tanh,1;19.0;0.136;0.188
generalized_linear,mean,sigmoid,4,64,const,max,relu6,6;42.0;0.188;0.16899999999999998
generalized_linear,mean,sigmoid,4,64,const,mlp,relu,8;123.0;0.058;0.182
generalized_linear,mean,sigmoid,4,64,gat,mean,elu,16;19.0;0.276;0.275
generalized_linear,mean,sigmoid,4,64,gcn,max,tanh,2;10.0;0.264;0.273
generalized_linear,mean,sigmoid,4,64,gcn,sum,elu,16;79.0;0.262;0.254
generalized_linear,mean,sigmoid,4,8,generalized_linear,mlp,elu,16;79.0;0.26;0.272
generalized_linear,mean,sigmoid,6,128,const,max,softplus,6;19.0;0.212;0.231
generalized_linear,mean,sigmoid,6,16,gcn,sum,leaky_relu,4;79.0;0.212;0.231
generalized_linear,mean,sigmoid,6,256,const,sum,relu6,4;10.0;0.058;0.077
generalized_linear,mean,sigmoid,6,256,cos,mlp,leaky_relu,4;19.0;0.166;0.181
generalized_linear,mean,sigmoid,6,256,generalized_linear,max,sigmoid,2;42.0;0.266;0.3
generalized_linear,mean,sigmoid,6,4,linear,max,elu,8;79.0;0.21600000000000005;0.245
generalized_linear,mean,sigmoid,6,64,cos,mlp,sigmoid,1;79.0;0.27;0.25
generalized_linear,mean,sigmoid,6,64,cos,sum,linear,4;19.0;0.212;0.231
generalized_linear,mean,sigmoid,6,8,gat,mean,softplus,4;123.0;0.274;0.28
generalized_linear,mean,sigmoid,8,128,const,sum,softplus,6;42.0;0.18600000000000005;0.181
generalized_linear,mean,sigmoid,8,128,gat_sym,max,relu,1;10.0;0.232;0.181
generalized_linear,mean,sigmoid,8,16,gat,sum,softplus,4;42.0;0.188;0.16899999999999998
generalized_linear,mean,sigmoid,8,256,cos,mlp,leaky_relu,6;19.0;0.232;0.188
generalized_linear,mean,sigmoid,8,4,gcn,sum,linear,4;10.0;0.258;0.231
generalized_linear,mean,sigmoid,8,4,linear,mean,sigmoid,2;19.0;0.262;0.274
generalized_linear,mean,sigmoid,8,64,cos,max,linear,8;79.0;0.188;0.229
generalized_linear,mean,sigmoid,8,64,generalized_linear,max,leaky_relu,4;123.0;0.272;0.29100000000000004
generalized_linear,mean,sigmoid,8,8,gat_sym,mlp,elu,4;10.0;0.26;0.269
generalized_linear,mean,sigmoid,8,8,gcn,mean,linear,1;79.0;0.278;0.278
generalized_linear,mean,softplus,1,128,const,mean,sigmoid,4;79.0;0.232;0.231
generalized_linear,mean,softplus,1,16,const,mean,sigmoid,8;42.0;0.188;0.16899999999999998
generalized_linear,mean,softplus,1,256,const,mean,tanh,2;42.0;0.232;0.181
generalized_linear,mean,softplus,1,256,linear,mean,relu6,6;42.0;0.172;0.184
generalized_linear,mean,softplus,1,32,cos,mlp,leaky_relu,8;19.0;0.3;0.275
generalized_linear,mean,softplus,1,4,gat,mlp,softplus,2;10.0;0.268;0.268
generalized_linear,mean,softplus,1,4,gcn,mlp,linear,2;123.0;0.258;0.269
generalized_linear,mean,softplus,1,4,generalized_linear,mean,sigmoid,1;19.0;0.274;0.276
generalized_linear,mean,softplus,1,8,cos,sum,linear,2;79.0;0.15;0.257
generalized_linear,mean,softplus,16,128,linear,sum,tanh,16;79.0;0.24;0.179
generalized_linear,mean,softplus,16,16,generalized_linear,mlp,elu,8;123.0;0.256;0.272
generalized_linear,mean,softplus,16,32,gcn,mlp,elu,1;10.0;0.27;0.261
generalized_linear,mean,softplus,16,4,linear,sum,relu6,8;79.0;0.188;0.16899999999999998
generalized_linear,mean,softplus,16,64,cos,sum,linear,1;79.0;0.698;0.6890000000000001
generalized_linear,mean,softplus,16,64,linear,sum,elu,8;79.0;0.232;0.231
generalized_linear,mean,softplus,16,8,cos,max,tanh,6;79.0;0.28;0.271
generalized_linear,mean,softplus,16,8,gat_sym,sum,sigmoid,2;42.0;0.212;0.231
generalized_linear,mean,softplus,16,8,linear,max,relu,6;10.0;0.194;0.196
generalized_linear,mean,softplus,2,128,cos,mean,leaky_relu,6;42.0;0.21600000000000005;0.278
generalized_linear,mean,softplus,2,128,linear,mlp,tanh,1;79.0;0.234;0.277
generalized_linear,mean,softplus,2,16,const,mlp,linear,1;79.0;0.232;0.181
generalized_linear,mean,softplus,2,16,cos,mlp,sigmoid,16;123.0;0.262;0.279
generalized_linear,mean,softplus,2,16,gat,sum,relu6,16;19.0;0.08199999999999999;0.16899999999999998
generalized_linear,mean,softplus,2,256,gat,sum,elu,2;10.0;0.232;0.181
generalized_linear,mean,softplus,2,256,generalized_linear,mlp,sigmoid,6;42.0;0.282;0.282
generalized_linear,mean,softplus,2,32,generalized_linear,max,leaky_relu,6;123.0;0.236;0.267
generalized_linear,mean,softplus,2,64,gcn,mlp,tanh,8;10.0;0.282;0.259
generalized_linear,mean,softplus,4,256,gcn,mlp,relu6,1;19.0;0.236;0.251
generalized_linear,mean,softplus,4,64,gcn,mlp,relu6,16;79.0;0.276;0.274
generalized_linear,mean,softplus,4,64,linear,sum,tanh,8;10.0;0.232;0.231
generalized_linear,mean,softplus,6,16,gat,mlp,softplus,8;79.0;0.28600000000000003;0.279
generalized_linear,mean,softplus,6,16,gat,sum,sigmoid,6;19.0;0.232;0.18600000000000005
generalized_linear,mean,softplus,6,256,const,sum,softplus,2;123.0;0.232;0.181
generalized_linear,mean,softplus,6,32,linear,mean,relu6,16;123.0;0.224;0.231
generalized_linear,mean,softplus,6,4,linear,mlp,tanh,16;79.0;0.262;0.277
generalized_linear,mean,softplus,6,64,gat_sym,sum,leaky_relu,2;19.0;0.188;0.16899999999999998
generalized_linear,mean,softplus,6,8,cos,sum,relu6,1;42.0;0.212;0.231
generalized_linear,mean,softplus,8,128,cos,max,tanh,16;123.0;0.276;0.254
generalized_linear,mean,softplus,8,16,cos,mlp,leaky_relu,1;10.0;0.244;0.214
generalized_linear,mean,softplus,8,256,cos,max,relu,6;123.0;0.212;0.231
generalized_linear,mean,softplus,8,32,cos,mlp,relu,16;42.0;0.146;0.187
generalized_linear,mean,softplus,8,32,generalized_linear,max,elu,16;123.0;0.184;0.237
generalized_linear,mean,softplus,8,32,generalized_linear,sum,elu,6;123.0;0.232;0.182
generalized_linear,mean,softplus,8,4,gat,max,softplus,4;42.0;0.204;0.257
generalized_linear,mean,softplus,8,64,const,max,relu6,2;123.0;0.232;0.182
generalized_linear,mean,softplus,8,64,gat,mlp,leaky_relu,2;42.0;0.232;0.22
generalized_linear,mean,softplus,8,64,generalized_linear,sum,relu6,8;19.0;0.232;0.181
generalized_linear,mean,softplus,8,8,cos,sum,linear,8;10.0;0.232;0.211
generalized_linear,mean,tanh,1,128,const,sum,tanh,1;19.0;0.698;0.6940000000000001
generalized_linear,mean,tanh,1,16,generalized_linear,sum,leaky_relu,4;10.0;0.458;0.506
generalized_linear,mean,tanh,1,256,gat,mlp,linear,16;19.0;0.29600000000000004;0.294
generalized_linear,mean,tanh,1,256,gcn,mlp,linear,4;123.0;0.21;0.232
generalized_linear,mean,tanh,1,32,const,sum,sigmoid,16;42.0;0.262;0.228
generalized_linear,mean,tanh,1,32,cos,mlp,tanh,1;42.0;0.35600000000000004;0.321
generalized_linear,mean,tanh,1,64,const,sum,linear,1;19.0;0.7;0.6970000000000001
generalized_linear,mean,tanh,1,64,gat,sum,elu,2;19.0;0.614;0.621
generalized_linear,mean,tanh,1,64,gcn,mean,softplus,1;42.0;0.262;0.279
generalized_linear,mean,tanh,1,64,linear,max,sigmoid,1;19.0;0.206;0.245
generalized_linear,mean,tanh,1,8,gat,mean,sigmoid,6;79.0;0.28;0.262
generalized_linear,mean,tanh,16,128,generalized_linear,mlp,relu,4;10.0;0.25;0.211
generalized_linear,mean,tanh,16,128,generalized_linear,sum,sigmoid,1;10.0;0.192;0.231
generalized_linear,mean,tanh,16,128,linear,mlp,leaky_relu,16;19.0;0.28800000000000003;0.277
generalized_linear,mean,tanh,16,256,generalized_linear,mlp,relu,16;79.0;0.142;0.182
generalized_linear,mean,tanh,16,32,linear,sum,linear,4;123.0;0.6659999999999999;0.669
generalized_linear,mean,tanh,16,64,gcn,sum,linear,4;19.0;0.62;0.653
generalized_linear,mean,tanh,16,8,generalized_linear,sum,linear,4;123.0;0.6859999999999999;0.6759999999999999
generalized_linear,mean,tanh,2,256,cos,sum,tanh,1;79.0;0.72;0.695
generalized_linear,mean,tanh,2,32,gcn,sum,tanh,6;42.0;0.684;0.7120000000000001
generalized_linear,mean,tanh,2,32,generalized_linear,mlp,tanh,8;10.0;0.158;0.34600000000000003
generalized_linear,mean,tanh,2,4,gat_sym,sum,tanh,6;123.0;0.488;0.54
generalized_linear,mean,tanh,2,64,const,sum,linear,8;79.0;0.6659999999999999;0.677
generalized_linear,mean,tanh,2,64,generalized_linear,sum,elu,6;10.0;0.618;0.586
generalized_linear,mean,tanh,2,64,linear,max,linear,2;123.0;0.444;0.485
generalized_linear,mean,tanh,2,8,linear,mlp,softplus,16;79.0;0.312;0.334
generalized_linear,mean,tanh,2,8,linear,sum,elu,2;19.0;0.69;0.677
generalized_linear,mean,tanh,4,128,const,max,relu,2;79.0;0.54;0.526
generalized_linear,mean,tanh,4,128,const,sum,softplus,1;42.0;0.6759999999999999;0.7020000000000001
generalized_linear,mean,tanh,4,128,cos,sum,relu6,1;79.0;0.708;0.684
generalized_linear,mean,tanh,4,128,gat,sum,tanh,8;19.0;0.6759999999999999;0.662
generalized_linear,mean,tanh,4,16,gat_sym,mean,elu,6;19.0;0.302;0.312
generalized_linear,mean,tanh,4,16,linear,max,tanh,4;123.0;0.276;0.299
generalized_linear,mean,tanh,6,128,gat,sum,elu,4;19.0;0.6759999999999999;0.65
generalized_linear,mean,tanh,6,128,generalized_linear,mean,relu6,8;79.0;0.188;0.269
generalized_linear,mean,tanh,6,16,const,sum,tanh,1;19.0;0.6940000000000001;0.696
generalized_linear,mean,tanh,6,16,linear,sum,elu,6;123.0;0.6759999999999999;0.6920000000000001
generalized_linear,mean,tanh,6,32,const,max,tanh,16;19.0;0.444;0.415
generalized_linear,mean,tanh,6,32,const,sum,elu,4;19.0;0.682;0.696
generalized_linear,mean,tanh,6,4,cos,sum,relu,4;42.0;0.672;0.6679999999999999
generalized_linear,mean,tanh,6,64,linear,sum,sigmoid,2;123.0;0.192;0.237
generalized_linear,mean,tanh,8,128,generalized_linear,sum,softplus,1;42.0;0.684;0.685
generalized_linear,mean,tanh,8,16,gcn,max,leaky_relu,8;19.0;0.26;0.274
generalized_linear,mean,tanh,8,16,gcn,max,relu6,1;42.0;0.532;0.547
generalized_linear,mean,tanh,8,16,gcn,sum,relu6,1;42.0;0.7020000000000001;0.701
generalized_linear,mean,tanh,8,16,linear,max,elu,16;10.0;0.528;0.504
generalized_linear,mean,tanh,8,16,linear,mean,relu,6;123.0;0.248;0.274
generalized_linear,mean,tanh,8,256,cos,mlp,tanh,8;10.0;0.35200000000000004;0.36
generalized_linear,mean,tanh,8,8,gcn,mlp,softplus,2;10.0;0.588;0.541
generalized_linear,mlp,elu,1,128,gat,max,elu,1;19.0;0.54;0.584
generalized_linear,mlp,elu,1,128,gat,sum,tanh,1;19.0;0.688;0.6990000000000001
generalized_linear,mlp,elu,1,128,gat,sum,tanh,2;19.0;0.696;0.6920000000000001
generalized_linear,mlp,elu,1,128,generalized_linear,sum,elu,1;10.0;0.6579999999999999;0.6759999999999999
generalized_linear,mlp,elu,1,128,generalized_linear,sum,elu,2;19.0;0.6920000000000001;0.6859999999999999
generalized_linear,mlp,elu,1,128,linear,max,relu6,2;79.0;0.612;0.627
