arch;seed;val_score;test_score
cos,mean,leaky_relu,4,8,gat_sym,mean,sigmoid,6;42.0;0.156;0.14400000000000002
cos,mean,leaky_relu,6,128,const,sum,elu,2;19.0;0.7957619047619046;0.8163095238095239
cos,mean,leaky_relu,6,128,gat,sum,elu,4;10.0;0.75;0.78
cos,mean,leaky_relu,6,256,gat,max,relu6,8;79.0;0.316;0.319
cos,mean,leaky_relu,6,256,linear,mlp,relu6,4;19.0;0.12;0.131
cos,mean,leaky_relu,6,4,gcn,mlp,linear,1;42.0;0.6459999999999999;0.6940000000000001
cos,mean,leaky_relu,6,4,generalized_linear,mlp,softplus,4;123.0;0.528;0.477
cos,mean,leaky_relu,6,64,const,sum,linear,6;19.0;0.7959999999999999;0.818
cos,mean,leaky_relu,6,64,cos,mean,relu6,8;42.0;0.106;0.128
cos,mean,leaky_relu,6,64,gat_sym,sum,leaky_relu,16;79.0;0.234;0.189
cos,mean,leaky_relu,6,64,gcn,mlp,relu6,1;10.0;0.53;0.568
cos,mean,leaky_relu,6,64,gcn,sum,softplus,16;10.0;0.754;0.755
cos,mean,leaky_relu,6,64,generalized_linear,mlp,leaky_relu,4;79.0;0.162;0.151
cos,mean,leaky_relu,6,64,linear,sum,elu,2;123.0;0.762;0.79
cos,mean,leaky_relu,6,8,const,max,tanh,8;79.0;0.488;0.518
cos,mean,leaky_relu,6,8,gcn,sum,tanh,1;42.0;0.7859999999999999;0.8140000000000001
cos,mean,leaky_relu,8,128,generalized_linear,max,sigmoid,2;123.0;0.162;0.149
cos,mean,leaky_relu,8,128,generalized_linear,mean,linear,8;10.0;0.498;0.457
cos,mean,leaky_relu,8,128,linear,max,linear,4;42.0;0.316;0.32
cos,mean,leaky_relu,8,16,const,sum,elu,1;123.0;0.802;0.8340000000000001
cos,mean,leaky_relu,8,256,const,mean,elu,16;10.0;0.316;0.319
cos,mean,leaky_relu,8,256,gat_sym,sum,sigmoid,2;79.0;0.244;0.27
cos,mean,leaky_relu,8,32,gat_sym,sum,linear,2;123.0;0.742;0.7859999999999999
cos,mean,leaky_relu,8,4,gat,mlp,linear,4;19.0;0.644;0.675
cos,mean,leaky_relu,8,64,gat,sum,softplus,16;19.0;0.262;0.247
cos,mean,leaky_relu,8,8,const,sum,tanh,1;79.0;0.7959999999999999;0.83
cos,mean,leaky_relu,8,8,gcn,mean,linear,4;10.0;0.146;0.319
cos,mean,linear,1,128,const,sum,linear,4;19.0;0.778;0.82
cos,mean,linear,1,128,linear,mean,leaky_relu,4;19.0;0.162;0.149
cos,mean,linear,1,16,const,sum,elu,1;123.0;0.7759999999999999;0.8109999999999999
cos,mean,linear,1,16,gcn,max,linear,1;42.0;0.398;0.381
cos,mean,linear,1,16,generalized_linear,sum,elu,1;123.0;0.706;0.742
cos,mean,linear,1,16,generalized_linear,sum,elu,2;123.0;0.736;0.752
cos,mean,linear,1,16,linear,sum,leaky_relu,6;79.0;0.404;0.399
cos,mean,linear,1,256,cos,sum,softplus,2;10.0;0.7240000000000001;0.74
cos,mean,linear,1,256,gat_sym,sum,linear,1;19.0;0.758;0.7979999999999999
cos,mean,linear,1,256,linear,sum,linear,4;19.0;0.752;0.769
cos,mean,linear,1,32,const,max,tanh,2;19.0;0.202;0.35600000000000004
cos,mean,linear,1,32,cos,sum,relu,4;79.0;0.632;0.643
cos,mean,linear,1,32,gcn,mlp,softplus,2;79.0;0.612;0.607
cos,mean,linear,1,64,gat,mean,tanh,2;79.0;0.158;0.319
cos,mean,linear,1,64,gcn,sum,linear,2;19.0;0.76;0.773
cos,mean,linear,1,64,generalized_linear,mlp,elu,6;19.0;0.454;0.419
cos,mean,linear,1,8,gat_sym,max,relu6,6;10.0;0.122;0.149
cos,mean,linear,16,128,gat,max,softplus,6;10.0;0.306;0.343
cos,mean,linear,16,16,gat_sym,max,linear,1;123.0;0.27;0.319
cos,mean,linear,16,256,const,mlp,softplus,1;123.0;0.718;0.72
cos,mean,linear,16,256,gat,sum,softplus,4;10.0;0.75;0.743
cos,mean,linear,16,32,cos,sum,linear,4;10.0;0.764;0.7829999999999999
cos,mean,linear,16,4,const,mlp,relu6,2;79.0;0.138;0.14400000000000002
cos,mean,linear,16,4,cos,sum,elu,6;42.0;0.782;0.8059999999999999
cos,mean,linear,16,4,gcn,sum,leaky_relu,4;123.0;0.13;0.132
cos,mean,linear,16,64,const,mlp,leaky_relu,16;79.0;0.316;0.319
cos,mean,linear,16,64,linear,mlp,elu,16;42.0;0.6920000000000001;0.7070000000000001
cos,mean,linear,16,8,const,mlp,softplus,4;10.0;0.698;0.687
cos,mean,linear,2,128,gat_sym,max,leaky_relu,4;19.0;0.156;0.149
cos,mean,linear,2,128,gcn,mlp,softplus,16;19.0;0.606;0.6459999999999999
cos,mean,linear,2,16,cos,mean,elu,4;79.0;0.408;0.3670000000000001
cos,mean,linear,2,32,gat,max,linear,8;79.0;0.388;0.364
cos,mean,linear,2,32,generalized_linear,sum,linear,2;123.0;0.77;0.782
cos,mean,linear,2,4,cos,mean,leaky_relu,16;19.0;0.316;0.319
cos,mean,linear,2,4,cos,mean,leaky_relu,4;123.0;0.154;0.161
cos,mean,linear,2,64,const,sum,elu,1;19.0;0.778;0.8079999999999999
cos,mean,linear,2,64,const,sum,linear,1;19.0;0.7959999999999999;0.8170000000000001
cos,mean,linear,2,64,const,sum,linear,2;10.0;0.792;0.815
cos,mean,linear,2,64,gcn,sum,softplus,1;42.0;0.7659999999999999;0.7859999999999999
cos,mean,linear,2,64,generalized_linear,sum,tanh,1;123.0;0.78;0.795
cos,mean,linear,2,8,const,mean,relu6,6;79.0;0.316;0.319
cos,mean,linear,2,8,gat,sum,elu,4;10.0;0.586;0.639
cos,mean,linear,4,128,gcn,sum,elu,16;10.0;0.77;0.794
cos,mean,linear,4,128,generalized_linear,mean,elu,8;79.0;0.55;0.5529999999999999
cos,mean,linear,4,16,generalized_linear,sum,linear,16;10.0;0.7240000000000001;0.708
cos,mean,linear,4,256,linear,mlp,leaky_relu,2;10.0;0.194;0.193
cos,mean,linear,4,32,gcn,sum,tanh,8;19.0;0.75;0.7759999999999999
cos,mean,linear,4,4,cos,mean,relu6,4;79.0;0.122;0.138
cos,mean,linear,4,64,cos,sum,elu,4;42.0;0.7559999999999999;0.767
cos,mean,linear,4,64,gcn,sum,softplus,2;19.0;0.7140000000000001;0.732
cos,mean,linear,4,64,generalized_linear,sum,softplus,16;42.0;0.256;0.265
cos,mean,linear,4,64,linear,max,elu,8;123.0;0.27;0.319
cos,mean,linear,4,8,gat,sum,linear,8;10.0;0.7440000000000001;0.735
cos,mean,linear,4,8,generalized_linear,sum,sigmoid,16;79.0;0.198;0.268
cos,mean,linear,6,128,gat_sym,mlp,sigmoid,6;19.0;0.162;0.149
cos,mean,linear,6,16,gcn,max,linear,16;10.0;0.528;0.527
cos,mean,linear,6,256,gat,mlp,leaky_relu,2;10.0;0.264;0.256
cos,mean,linear,6,32,gat,sum,leaky_relu,1;10.0;0.752;0.774
cos,mean,linear,6,32,gat_sym,max,relu6,16;42.0;0.316;0.319
cos,mean,linear,6,32,gat_sym,mean,elu,2;19.0;0.162;0.189
cos,mean,linear,6,32,gat_sym,sum,elu,1;19.0;0.768;0.8009999999999999
cos,mean,linear,6,4,generalized_linear,mlp,tanh,1;19.0;0.388;0.605
cos,mean,linear,6,64,const,sum,linear,2;19.0;0.7979999999999999;0.8220000000000001
cos,mean,linear,6,64,gat,sum,softplus,8;10.0;0.232;0.256
cos,mean,linear,6,64,gat_sym,mean,leaky_relu,1;10.0;0.29600000000000004;0.307
cos,mean,linear,6,64,gcn,mlp,relu6,1;79.0;0.2;0.173
cos,mean,linear,8,128,const,sum,tanh,1;10.0;0.7759999999999999;0.816
cos,mean,linear,8,128,gat_sym,sum,linear,8;123.0;0.782;0.795
cos,mean,linear,8,128,gcn,sum,elu,2;123.0;0.792;0.7959999999999999
cos,mean,linear,8,128,linear,max,tanh,6;19.0;0.214;0.317
cos,mean,linear,8,256,gat_sym,sum,relu6,4;19.0;0.772;0.779
cos,mean,linear,8,32,const,sum,tanh,2;79.0;0.79;0.818
cos,mean,linear,8,64,gat,mean,softplus,6;10.0;0.584;0.5479999999999999
cos,mean,linear,8,64,gat_sym,max,leaky_relu,4;79.0;0.16;0.14400000000000002
cos,mean,linear,8,64,gat_sym,sum,linear,1;19.0;0.778;0.8
cos,mean,linear,8,64,linear,sum,softplus,2;19.0;0.7759999999999999;0.7879999999999999
cos,mean,linear,8,64,linear,sum,softplus,8;19.0;0.228;0.255
cos,mean,linear,8,8,cos,sum,linear,8;10.0;0.754;0.7859999999999999
cos,mean,linear,8,8,generalized_linear,mean,elu,1;42.0;0.192;0.319
cos,mean,relu,1,128,gcn,mean,sigmoid,16;79.0;0.058;0.319
cos,mean,relu,1,16,cos,mean,softplus,16;19.0;0.114;0.319
cos,mean,relu,1,32,gcn,sum,tanh,1;79.0;0.624;0.631
cos,mean,relu,1,64,const,sum,elu,8;19.0;0.75;0.772
cos,mean,relu,1,8,gat_sym,sum,sigmoid,6;19.0;0.222;0.318
cos,mean,relu,1,8,linear,mlp,relu6,4;79.0;0.34600000000000003;0.369
cos,mean,relu,16,128,gat,mean,linear,2;123.0;0.302;0.304
cos,mean,relu,16,16,gat,sum,tanh,2;10.0;0.764;0.7979999999999999
cos,mean,relu,16,16,gat_sym,mlp,relu,16;10.0;0.122;0.13699999999999998
cos,mean,relu,16,256,linear,sum,leaky_relu,8;79.0;0.218;0.207
cos,mean,relu,16,32,linear,max,sigmoid,6;123.0;0.162;0.149
cos,mean,relu,16,4,cos,mean,leaky_relu,1;19.0;0.156;0.14400000000000002
cos,mean,relu,16,4,gat_sym,mean,elu,8;79.0;0.316;0.319
cos,mean,relu,16,4,linear,max,relu6,8;19.0;0.194;0.33
cos,mean,relu,16,8,gcn,mlp,tanh,2;79.0;0.55;0.561
cos,mean,relu,2,128,cos,mean,relu,6;42.0;0.156;0.14400000000000002
cos,mean,relu,2,128,gcn,sum,relu,4;42.0;0.172;0.301
cos,mean,relu,2,16,linear,max,softplus,4;79.0;0.106;0.304
cos,mean,relu,2,256,generalized_linear,mlp,leaky_relu,8;10.0;0.6779999999999999;0.691
cos,mean,relu,2,256,generalized_linear,sum,relu,4;42.0;0.742;0.757
cos,mean,relu,2,32,gcn,mlp,linear,16;19.0;0.5539999999999999;0.516
cos,mean,relu,2,32,generalized_linear,mlp,relu,6;19.0;0.122;0.13
cos,mean,relu,2,4,generalized_linear,mean,relu,4;42.0;0.156;0.14400000000000002
cos,mean,relu,2,64,gat_sym,mean,linear,1;42.0;0.306;0.326
cos,mean,relu,2,64,gat_sym,mlp,elu,4;79.0;0.634;0.645
cos,mean,relu,2,8,generalized_linear,mlp,tanh,2;42.0;0.324;0.35200000000000004
cos,mean,relu,4,16,gcn,sum,softplus,16;123.0;0.764;0.768
cos,mean,relu,4,256,gat,mlp,elu,8;42.0;0.72;0.742
cos,mean,relu,4,256,gat_sym,mlp,softplus,1;19.0;0.204;0.223
cos,mean,relu,6,16,linear,max,leaky_relu,1;42.0;0.162;0.149
cos,mean,relu,6,256,gat,max,tanh,4;79.0;0.316;0.324
cos,mean,relu,6,32,const,max,tanh,8;42.0;0.41;0.435
cos,mean,relu,6,32,gat,max,leaky_relu,8;42.0;0.114;0.13
cos,mean,relu,6,32,gcn,mean,leaky_relu,8;42.0;0.07200000000000001;0.091
cos,mean,relu,6,32,gcn,sum,linear,6;19.0;0.7759999999999999;0.8
cos,mean,relu,6,64,gcn,mean,sigmoid,8;42.0;0.156;0.319
cos,mean,relu,6,64,gcn,mean,softplus,4;123.0;0.14800000000000002;0.319
cos,mean,relu,6,8,const,mlp,tanh,2;19.0;0.46;0.611
cos,mean,relu,6,8,cos,sum,elu,16;79.0;0.742;0.768
cos,mean,relu,6,8,gat_sym,sum,leaky_relu,4;19.0;0.7559999999999999;0.764
cos,mean,relu,8,128,cos,sum,linear,1;123.0;0.7759999999999999;0.804
cos,mean,relu,8,16,linear,mlp,tanh,16;42.0;0.44;0.47
cos,mean,relu,8,256,const,max,linear,8;10.0;0.73;0.736
cos,mean,relu,8,256,const,mean,leaky_relu,2;123.0;0.316;0.319
cos,mean,relu,8,256,gat_sym,mlp,relu,4;123.0;0.128;0.13
cos,mean,relu,8,256,generalized_linear,mean,linear,1;42.0;0.16399999999999998;0.179
cos,mean,relu,8,256,generalized_linear,sum,softplus,1;79.0;0.28600000000000003;0.29
cos,mean,relu,8,32,const,sum,linear,6;79.0;0.7979999999999999;0.825
cos,mean,relu,8,4,gat_sym,mean,relu6,1;10.0;0.114;0.103
cos,mean,relu,8,8,cos,max,sigmoid,8;42.0;0.316;0.319
cos,mean,relu,8,8,gat,max,relu,16;19.0;0.156;0.14400000000000002
cos,mean,relu,8,8,gat_sym,sum,elu,4;42.0;0.778;0.79
cos,mean,relu,8,8,gcn,max,tanh,1;123.0;0.374;0.35700000000000004
cos,mean,relu6,1,128,const,max,softplus,1;79.0;0.488;0.4970000000000001
cos,mean,relu6,1,128,cos,sum,tanh,16;19.0;0.35;0.373
cos,mean,relu6,1,128,gat,max,softplus,16;42.0;0.114;0.149
cos,mean,relu6,1,16,const,mean,sigmoid,8;79.0;0.114;0.103
cos,mean,relu6,1,256,gat_sym,max,softplus,8;42.0;0.316;0.319
cos,mean,relu6,1,256,gat_sym,mlp,relu6,2;42.0;0.122;0.141
cos,mean,relu6,1,256,gcn,mlp,elu,6;123.0;0.59;0.591
cos,mean,relu6,1,4,const,max,elu,2;123.0;0.166;0.319
cos,mean,relu6,1,64,const,mlp,softplus,6;19.0;0.504;0.498
cos,mean,relu6,1,64,gat_sym,mlp,elu,16;19.0;0.41;0.39
cos,mean,relu6,1,64,generalized_linear,sum,leaky_relu,16;42.0;0.2;0.15
cos,mean,relu6,1,64,linear,mlp,linear,2;42.0;0.394;0.365
cos,mean,relu6,1,8,gat_sym,sum,elu,6;123.0;0.314;0.335
cos,mean,relu6,1,8,gcn,mlp,leaky_relu,1;10.0;0.266;0.271
cos,mean,relu6,1,8,gcn,sum,elu,1;123.0;0.39;0.362
cos,mean,relu6,1,8,generalized_linear,sum,sigmoid,4;42.0;0.198;0.31
cos,mean,relu6,16,16,cos,max,tanh,8;42.0;0.248;0.319
cos,mean,relu6,16,16,gat_sym,mean,linear,16;19.0;0.5;0.4920000000000001
cos,mean,relu6,16,16,gcn,mean,linear,16;79.0;0.134;0.293
cos,mean,relu6,16,16,generalized_linear,sum,relu6,16;10.0;0.17600000000000002;0.309
cos,mean,relu6,16,256,cos,mean,relu6,16;42.0;0.17;0.153
cos,mean,relu6,16,256,generalized_linear,mean,relu6,6;42.0;0.08199999999999999;0.158
cos,mean,relu6,16,32,gat_sym,mean,relu,6;42.0;0.16399999999999998;0.158
cos,mean,relu6,16,32,gcn,mean,leaky_relu,2;19.0;0.454;0.463
cos,mean,relu6,16,32,generalized_linear,mean,relu6,4;123.0;0.162;0.149
cos,mean,relu6,16,32,linear,mlp,tanh,6;42.0;0.44;0.605
cos,mean,relu6,16,4,gat,mlp,leaky_relu,2;19.0;0.2;0.174
cos,mean,relu6,16,64,gcn,mean,relu6,2;42.0;0.156;0.14400000000000002
cos,mean,relu6,16,8,linear,mean,sigmoid,4;10.0;0.316;0.319
cos,mean,relu6,2,16,const,sum,relu,4;19.0;0.7140000000000001;0.7390000000000001
cos,mean,relu6,2,16,cos,sum,tanh,4;10.0;0.47;0.457
cos,mean,relu6,2,16,generalized_linear,max,linear,6;42.0;0.156;0.248
cos,mean,relu6,2,16,linear,mean,elu,4;123.0;0.274;0.319
cos,mean,relu6,2,32,cos,mean,relu,1;42.0;0.158;0.157
cos,mean,relu6,2,32,gat,max,leaky_relu,6;79.0;0.058;0.064
cos,mean,relu6,2,4,cos,mlp,linear,2;10.0;0.28;0.29
cos,mean,relu6,2,64,gat,sum,tanh,2;79.0;0.742;0.769
cos,mean,relu6,2,64,linear,mlp,tanh,2;10.0;0.392;0.399
cos,mean,relu6,2,8,cos,mlp,relu6,1;123.0;0.138;0.13
cos,mean,relu6,2,8,gat,mlp,relu,1;42.0;0.122;0.13
cos,mean,relu6,2,8,generalized_linear,mlp,relu6,2;42.0;0.124;0.149
cos,mean,relu6,4,128,gat_sym,mean,leaky_relu,16;79.0;0.59;0.602
cos,mean,relu6,4,16,linear,max,tanh,16;42.0;0.316;0.319
cos,mean,relu6,4,256,const,max,sigmoid,16;42.0;0.114;0.319
cos,mean,relu6,4,256,gat,mean,leaky_relu,16;79.0;0.156;0.14400000000000002
cos,mean,relu6,4,256,gat_sym,max,elu,8;42.0;0.624;0.68
cos,mean,relu6,4,256,generalized_linear,mlp,sigmoid,16;42.0;0.3;0.354
cos,mean,relu6,4,32,gcn,sum,elu,4;123.0;0.78;0.7859999999999999
cos,mean,relu6,4,4,const,max,linear,2;42.0;0.5539999999999999;0.569
cos,mean,relu6,4,4,linear,sum,sigmoid,16;123.0;0.226;0.267
cos,mean,relu6,4,64,gat,mlp,softplus,16;79.0;0.6859999999999999;0.695
cos,mean,relu6,4,64,generalized_linear,sum,relu6,2;19.0;0.7559999999999999;0.7659999999999999
cos,mean,relu6,4,8,cos,mlp,relu6,16;42.0;0.168;0.163
cos,mean,relu6,4,8,gat_sym,max,softplus,6;79.0;0.156;0.319
cos,mean,relu6,4,8,gcn,max,tanh,8;19.0;0.166;0.22
cos,mean,relu6,6,256,const,max,leaky_relu,16;19.0;0.07200000000000001;0.319
cos,mean,relu6,6,256,gat,mean,relu6,2;42.0;0.318;0.32299999999999995
cos,mean,relu6,6,32,gcn,sum,elu,1;42.0;0.75;0.782
cos,mean,relu6,6,64,gat,sum,relu6,16;42.0;0.07;0.09
cos,mean,relu6,6,8,gcn,max,elu,4;42.0;0.544;0.519
cos,mean,relu6,8,128,cos,mlp,softplus,8;123.0;0.74;0.728
cos,mean,relu6,8,128,linear,mlp,linear,6;42.0;0.612;0.5720000000000001
cos,mean,relu6,8,128,linear,sum,relu6,1;10.0;0.076;0.099
cos,mean,relu6,8,16,gcn,mlp,leaky_relu,16;19.0;0.71;0.693
cos,mean,relu6,8,32,const,mlp,relu,16;19.0;0.224;0.24
cos,mean,relu6,8,4,const,mlp,relu6,1;123.0;0.122;0.149
cos,mean,relu6,8,4,cos,mean,relu,2;42.0;0.154;0.149
cos,mean,relu6,8,4,gat,sum,linear,4;10.0;0.774;0.787
cos,mean,relu6,8,4,gat_sym,max,relu,2;10.0;0.162;0.149
cos,mean,relu6,8,4,gat_sym,sum,relu,2;10.0;0.77;0.789
cos,mean,relu6,8,64,linear,mlp,linear,6;42.0;0.6779999999999999;0.674
cos,mean,relu6,8,64,linear,sum,elu,8;19.0;0.75;0.78
cos,mean,relu6,8,8,const,mlp,elu,4;10.0;0.74;0.7290000000000001
cos,mean,relu6,8,8,cos,sum,softplus,1;79.0;0.7726666666666665;0.7883333333333332
cos,mean,relu6,8,8,gcn,mlp,tanh,4;42.0;0.528;0.5589999999999999
cos,mean,sigmoid,1,128,gat,max,linear,4;42.0;0.28800000000000003;0.304
cos,mean,sigmoid,1,128,gat,sum,tanh,1;79.0;0.162;0.318
cos,mean,sigmoid,1,128,gat_sym,sum,elu,4;123.0;0.312;0.318
cos,mean,sigmoid,1,16,cos,max,elu,16;79.0;0.214;0.325
cos,mean,sigmoid,1,256,const,max,linear,16;42.0;0.058;0.064
cos,mean,sigmoid,1,4,gat_sym,mlp,sigmoid,4;42.0;0.19;0.17800000000000002
cos,mean,sigmoid,1,8,cos,mean,linear,1;123.0;0.138;0.146
cos,mean,sigmoid,16,128,cos,max,relu,8;79.0;0.316;0.319
cos,mean,sigmoid,16,128,cos,mean,sigmoid,16;42.0;0.126;0.152
cos,mean,sigmoid,16,256,gcn,max,relu6,1;79.0;0.316;0.319
cos,mean,sigmoid,16,256,generalized_linear,mlp,leaky_relu,2;79.0;0.07200000000000001;0.14400000000000002
cos,mean,sigmoid,16,32,generalized_linear,mlp,relu,16;42.0;0.138;0.165
cos,mean,sigmoid,16,32,linear,mlp,leaky_relu,8;123.0;0.162;0.319
cos,mean,sigmoid,16,4,const,sum,relu,6;19.0;0.08199999999999999;0.149
cos,mean,sigmoid,2,128,cos,max,linear,8;10.0;0.226;0.304
cos,mean,sigmoid,2,128,gcn,mlp,elu,1;10.0;0.19;0.199
cos,mean,sigmoid,2,128,generalized_linear,mean,relu,16;19.0;0.154;0.16
cos,mean,sigmoid,2,128,linear,sum,relu6,1;42.0;0.122;0.149
cos,mean,sigmoid,2,16,gat_sym,mlp,tanh,1;42.0;0.316;0.318
cos,mean,sigmoid,2,16,gcn,sum,linear,1;123.0;0.316;0.319
cos,mean,sigmoid,2,32,linear,max,leaky_relu,2;79.0;0.122;0.156
cos,mean,sigmoid,2,32,linear,mlp,relu,4;42.0;0.134;0.138
cos,mean,sigmoid,2,4,gat_sym,sum,elu,8;19.0;0.212;0.17600000000000002
cos,mean,sigmoid,2,4,generalized_linear,max,leaky_relu,16;123.0;0.196;0.19
cos,mean,sigmoid,2,8,gat_sym,mean,relu,6;79.0;0.132;0.165
cos,mean,sigmoid,4,128,generalized_linear,sum,sigmoid,1;79.0;0.316;0.319
cos,mean,sigmoid,4,128,linear,max,relu,4;79.0;0.316;0.32
cos,mean,sigmoid,4,128,linear,mean,tanh,6;42.0;0.106;0.319
cos,mean,sigmoid,4,16,const,mlp,softplus,16;19.0;0.21;0.319
cos,mean,sigmoid,4,16,cos,max,tanh,2;42.0;0.308;0.311
cos,mean,sigmoid,4,256,const,sum,linear,4;10.0;0.71;0.743
cos,mean,sigmoid,4,256,gat,mlp,sigmoid,16;79.0;0.224;0.199
cos,mean,sigmoid,4,32,const,mlp,relu6,16;79.0;0.316;0.319
cos,mean,sigmoid,4,32,cos,sum,sigmoid,16;10.0;0.16;0.264
cos,mean,sigmoid,4,32,gcn,max,sigmoid,8;79.0;0.206;0.319
cos,mean,sigmoid,4,32,gcn,max,tanh,2;42.0;0.162;0.249
cos,mean,sigmoid,4,4,gat_sym,sum,relu6,8;10.0;0.316;0.319
cos,mean,sigmoid,4,8,gat_sym,sum,relu,6;10.0;0.198;0.149
cos,mean,sigmoid,6,128,gat,mlp,tanh,2;123.0;0.316;0.318
cos,mean,sigmoid,6,128,generalized_linear,max,softplus,4;42.0;0.212;0.197
cos,mean,sigmoid,6,128,linear,mean,tanh,2;42.0;0.268;0.319
cos,mean,sigmoid,6,256,cos,mlp,softplus,4;19.0;0.156;0.14800000000000002
cos,mean,sigmoid,6,32,const,mean,relu6,2;42.0;0.162;0.149
cos,mean,sigmoid,6,32,cos,max,relu,8;42.0;0.114;0.11
cos,mean,sigmoid,6,32,gcn,mean,relu,8;79.0;0.14800000000000002;0.153
cos,mean,sigmoid,6,64,generalized_linear,mlp,relu6,2;42.0;0.162;0.149
cos,mean,sigmoid,6,8,gat,sum,relu,1;10.0;0.122;0.13
cos,mean,sigmoid,8,128,const,mean,elu,2;42.0;0.316;0.319
cos,mean,sigmoid,8,128,cos,mean,softplus,4;79.0;0.17800000000000002;0.232
cos,mean,sigmoid,8,16,cos,mlp,relu6,1;42.0;0.134;0.125
cos,mean,sigmoid,8,16,cos,sum,elu,4;10.0;0.222;0.269
cos,mean,sigmoid,8,16,gat_sym,sum,softplus,16;123.0;0.256;0.238
cos,mean,sigmoid,8,16,gcn,mlp,leaky_relu,1;42.0;0.228;0.289
cos,mean,sigmoid,8,32,cos,mlp,sigmoid,16;79.0;0.18600000000000005;0.155
cos,mean,sigmoid,8,4,generalized_linear,mean,relu,2;79.0;0.162;0.149
cos,mean,sigmoid,8,64,linear,mean,relu6,6;123.0;0.316;0.319
cos,mean,sigmoid,8,8,const,sum,linear,1;19.0;0.7959999999999999;0.821
cos,mean,sigmoid,8,8,cos,mean,relu,1;42.0;0.15;0.154
cos,mean,softplus,1,128,gcn,mean,elu,2;10.0;0.17800000000000002;0.18600000000000005
cos,mean,softplus,1,16,gat_sym,mlp,elu,16;19.0;0.17800000000000002;0.155
cos,mean,softplus,1,16,generalized_linear,mean,relu,2;79.0;0.152;0.168
cos,mean,softplus,1,16,linear,max,softplus,16;42.0;0.188;0.319
cos,mean,softplus,1,256,const,mlp,tanh,1;42.0;0.316;0.319
cos,mean,softplus,1,256,cos,sum,relu,2;42.0;0.122;0.13
cos,mean,softplus,1,256,generalized_linear,sum,linear,6;19.0;0.316;0.319
cos,mean,softplus,1,32,generalized_linear,mlp,relu,4;42.0;0.122;0.13
cos,mean,softplus,1,4,const,sum,elu,1;10.0;0.108;0.174
cos,mean,softplus,1,4,gat,max,sigmoid,6;123.0;0.266;0.319
cos,mean,softplus,1,4,generalized_linear,mlp,leaky_relu,6;79.0;0.22;0.302
cos,mean,softplus,16,128,const,max,elu,2;123.0;0.058;0.319
cos,mean,softplus,16,128,const,mean,relu6,1;19.0;0.122;0.13
cos,mean,softplus,16,16,const,max,elu,16;123.0;0.114;0.319
cos,mean,softplus,16,16,const,mean,elu,8;42.0;0.316;0.319
cos,mean,softplus,16,4,gat,mean,sigmoid,2;79.0;0.126;0.17800000000000002
cos,mean,softplus,16,4,gat_sym,mlp,relu,2;19.0;0.132;0.141
cos,mean,softplus,16,4,gat_sym,mlp,softplus,4;10.0;0.248;0.212
cos,mean,softplus,16,4,gcn,sum,linear,6;19.0;0.204;0.16899999999999998
cos,mean,softplus,16,8,cos,max,leaky_relu,6;10.0;0.278;0.345
cos,mean,softplus,2,128,cos,max,relu6,2;79.0;0.154;0.152
cos,mean,softplus,2,128,gat_sym,max,relu,2;19.0;0.14400000000000002;0.197
cos,mean,softplus,2,128,gat_sym,mean,leaky_relu,4;79.0;0.122;0.149
cos,mean,softplus,2,16,gat,sum,elu,1;123.0;0.27;0.281
cos,mean,softplus,2,256,linear,sum,sigmoid,6;42.0;0.19;0.16899999999999998
cos,mean,softplus,2,64,const,mean,elu,4;19.0;0.316;0.319
cos,mean,softplus,2,64,cos,sum,tanh,2;123.0;0.316;0.318
cos,mean,softplus,2,8,gat,max,relu6,1;42.0;0.304;0.308
cos,mean,softplus,2,8,gat,sum,softplus,6;79.0;0.23;0.202
cos,mean,softplus,2,8,linear,mlp,sigmoid,6;10.0;0.18600000000000005;0.171
cos,mean,softplus,4,16,cos,sum,relu,6;79.0;0.158;0.14400000000000002
cos,mean,softplus,4,16,gat,max,linear,2;79.0;0.14400000000000002;0.298
cos,mean,softplus,4,16,gat_sym,max,sigmoid,6;10.0;0.224;0.293
cos,mean,softplus,4,16,gat_sym,sum,softplus,16;123.0;0.23;0.261
cos,mean,softplus,4,256,gat,mean,sigmoid,2;19.0;0.174;0.29100000000000004
cos,mean,softplus,4,256,gcn,mlp,relu,16;79.0;0.316;0.319
cos,mean,softplus,4,32,gat_sym,max,leaky_relu,4;79.0;0.152;0.142
cos,mean,softplus,4,32,gcn,mean,leaky_relu,1;79.0;0.218;0.211
cos,mean,softplus,4,32,linear,max,linear,8;10.0;0.252;0.319
cos,mean,softplus,4,4,linear,mean,relu6,16;19.0;0.316;0.319
cos,mean,softplus,4,64,const,mlp,tanh,1;42.0;0.122;0.13
cos,mean,softplus,4,64,gat_sym,sum,softplus,2;123.0;0.316;0.319
cos,mean,softplus,6,128,const,mlp,linear,4;19.0;0.74;0.759
cos,mean,softplus,6,128,gat_sym,sum,elu,1;19.0;0.118;0.149
cos,mean,softplus,6,128,generalized_linear,max,relu6,6;79.0;0.184;0.259
cos,mean,softplus,6,16,gat,mean,tanh,2;10.0;0.16399999999999998;0.222
cos,mean,softplus,6,16,gcn,max,leaky_relu,6;79.0;0.362;0.342
cos,mean,softplus,6,256,gat,max,softplus,16;42.0;0.242;0.236
cos,mean,softplus,6,32,gcn,max,elu,2;123.0;0.23;0.214
