arch;seed;val_score;test_score
const,max,relu6,16,8,linear,sum,softplus,2;79.0;0.7986666666666666;0.7913333333333332
const,max,relu6,2,128,cos,mean,leaky_relu,2;19.0;0.42;0.46
const,max,relu6,2,16,const,sum,leaky_relu,6;123.0;0.76;0.753
const,max,relu6,2,16,linear,sum,relu,8;123.0;0.48;0.52
const,max,relu6,2,256,const,sum,tanh,16;42.0;0.7959999999999999;0.764
const,max,relu6,2,256,cos,sum,relu,4;79.0;0.778;0.757
const,max,relu6,2,256,linear,sum,tanh,16;10.0;0.794;0.773
const,max,relu6,2,32,const,sum,tanh,1;79.0;0.7879999999999999;0.7659999999999999
const,max,relu6,2,32,gat_sym,sum,linear,1;123.0;0.782;0.764
const,max,relu6,2,32,generalized_linear,max,leaky_relu,16;19.0;0.416;0.407
const,max,relu6,2,32,linear,mlp,softplus,8;79.0;0.8740000000000001;0.862
const,max,relu6,2,4,gat,mlp,relu,4;123.0;0.196;0.18
const,max,relu6,2,4,generalized_linear,mean,relu6,4;42.0;0.222;0.413
const,max,relu6,2,64,gat,max,relu6,2;10.0;0.6859999999999999;0.675
const,max,relu6,2,64,gat,mlp,relu,16;42.0;0.196;0.18
const,max,relu6,2,64,gat_sym,sum,linear,16;123.0;0.764;0.747
const,max,relu6,2,8,gcn,max,softplus,8;19.0;0.414;0.412
const,max,relu6,2,8,linear,mlp,elu,8;10.0;0.636;0.61
const,max,relu6,4,16,gat_sym,mlp,softplus,2;123.0;0.738;0.725
const,max,relu6,4,16,gcn,sum,linear,1;42.0;0.784;0.755
const,max,relu6,4,16,linear,mean,leaky_relu,1;19.0;0.402;0.46
const,max,relu6,4,256,const,mean,elu,2;19.0;0.696;0.664
const,max,relu6,4,256,gat,mean,softplus,4;19.0;0.324;0.413
const,max,relu6,4,32,cos,mean,softplus,2;19.0;0.388;0.413
const,max,relu6,4,32,cos,sum,relu6,4;10.0;0.778;0.77
const,max,relu6,4,4,generalized_linear,mlp,relu6,8;79.0;0.196;0.18
const,max,relu6,4,64,const,mean,sigmoid,2;10.0;0.662;0.706
const,max,relu6,4,64,const,sum,tanh,1;10.0;0.8079999999999999;0.778
const,max,relu6,4,8,const,sum,sigmoid,4;79.0;0.8059999999999999;0.774
const,max,relu6,4,8,gat,sum,leaky_relu,1;123.0;0.792;0.76
const,max,relu6,4,8,gat_sym,mean,tanh,4;19.0;0.52;0.515
const,max,relu6,6,16,generalized_linear,max,tanh,1;123.0;0.768;0.748
const,max,relu6,6,16,generalized_linear,sum,sigmoid,6;10.0;0.81;0.775
const,max,relu6,6,4,gcn,mean,tanh,2;42.0;0.7879999999999999;0.747
const,max,relu6,6,4,linear,mlp,softplus,6;123.0;0.65;0.629
const,max,relu6,6,64,cos,mlp,linear,1;19.0;0.8740000000000001;0.8759999999999999
const,max,relu6,6,8,gcn,mlp,relu6,16;42.0;0.388;0.413
const,max,relu6,8,16,gat_sym,mean,relu,6;19.0;0.196;0.413
const,max,relu6,8,16,gcn,mean,tanh,2;79.0;0.792;0.7709999999999999
const,max,relu6,8,256,cos,mean,linear,4;42.0;0.518;0.514
const,max,relu6,8,256,gat_sym,mean,relu6,16;79.0;0.426;0.456
const,max,relu6,8,256,linear,mean,elu,2;79.0;0.65;0.6609999999999999
const,max,relu6,8,256,linear,mlp,relu,4;19.0;0.416;0.407
const,max,relu6,8,32,generalized_linear,sum,relu6,16;79.0;0.7879999999999999;0.763
const,max,relu6,8,32,linear,mlp,linear,8;79.0;0.628;0.63
const,max,relu6,8,64,gcn,mean,softplus,16;10.0;0.55;0.502
const,max,relu6,8,64,linear,sum,leaky_relu,1;79.0;0.7759999999999999;0.745
const,max,relu6,8,8,gcn,mlp,leaky_relu,8;10.0;0.416;0.413
const,max,sigmoid,1,16,cos,mean,linear,6;79.0;0.388;0.413
const,max,sigmoid,1,16,gat,max,linear,8;19.0;0.416;0.407
const,max,sigmoid,1,32,linear,mean,sigmoid,4;79.0;0.43;0.466
const,max,sigmoid,1,64,gat_sym,mean,leaky_relu,16;79.0;0.388;0.413
const,max,sigmoid,1,64,gcn,sum,softplus,4;42.0;0.8;0.7759999999999999
const,max,sigmoid,1,8,const,mean,elu,2;123.0;0.388;0.413
const,max,sigmoid,1,8,cos,mlp,softplus,8;42.0;0.6579999999999999;0.649
const,max,sigmoid,1,8,generalized_linear,mlp,softplus,4;123.0;0.362;0.413
const,max,sigmoid,16,128,cos,mlp,elu,6;19.0;0.414;0.458
const,max,sigmoid,16,128,gcn,max,elu,1;123.0;0.422;0.411
const,max,sigmoid,16,128,gcn,mean,relu6,4;79.0;0.402;0.409
const,max,sigmoid,16,128,gcn,mean,tanh,16;10.0;0.394;0.412
const,max,sigmoid,16,256,cos,mlp,sigmoid,2;123.0;0.0;0.0
const,max,sigmoid,16,32,gat_sym,mean,leaky_relu,4;42.0;0.416;0.436
const,max,sigmoid,16,32,generalized_linear,mean,relu6,6;123.0;0.388;0.413
const,max,sigmoid,16,64,const,sum,relu6,8;42.0;0.196;0.18
const,max,sigmoid,16,8,cos,mlp,softplus,8;42.0;0.37;0.413
const,max,sigmoid,16,8,linear,sum,softplus,2;79.0;0.416;0.42
const,max,sigmoid,2,128,cos,mean,leaky_relu,1;123.0;0.388;0.413
const,max,sigmoid,2,128,gat_sym,sum,relu,6;10.0;0.196;0.18
const,max,sigmoid,2,16,gcn,max,relu6,16;42.0;0.416;0.413
const,max,sigmoid,2,16,generalized_linear,max,relu6,4;79.0;0.35600000000000004;0.389
const,max,sigmoid,2,256,const,sum,elu,8;79.0;0.3720000000000001;0.412
const,max,sigmoid,2,256,const,sum,linear,1;123.0;0.752;0.741
const,max,sigmoid,2,256,generalized_linear,mlp,relu6,6;19.0;0.374;0.42
const,max,sigmoid,2,32,cos,max,elu,6;79.0;0.424;0.454
const,max,sigmoid,2,64,generalized_linear,mlp,relu,8;79.0;0.34;0.343
const,max,sigmoid,2,64,generalized_linear,sum,elu,4;79.0;0.8759999999999999;0.87
const,max,sigmoid,2,8,linear,max,tanh,8;10.0;0.416;0.407
const,max,sigmoid,4,16,const,mlp,relu,2;42.0;0.196;0.413
const,max,sigmoid,4,32,gcn,sum,linear,8;79.0;0.802;0.775
const,max,sigmoid,4,4,const,mlp,tanh,1;42.0;0.392;0.397
const,max,sigmoid,4,4,const,mlp,tanh,6;79.0;0.412;0.413
const,max,sigmoid,4,64,gat,sum,elu,4;42.0;0.416;0.413
const,max,sigmoid,4,64,linear,mean,leaky_relu,2;79.0;0.418;0.46
const,max,sigmoid,6,128,gat_sym,max,leaky_relu,1;10.0;0.388;0.413
const,max,sigmoid,6,4,gat_sym,mlp,softplus,6;123.0;0.39;0.382
const,max,sigmoid,6,64,generalized_linear,mlp,linear,6;42.0;0.39;0.413
const,max,sigmoid,6,8,gat_sym,max,elu,8;19.0;0.402;0.418
const,max,sigmoid,8,128,const,sum,leaky_relu,4;123.0;0.416;0.407
const,max,sigmoid,8,128,gat_sym,mean,tanh,16;19.0;0.408;0.404
const,max,sigmoid,8,64,gat,max,leaky_relu,4;19.0;0.436;0.47
const,max,sigmoid,8,8,cos,mean,linear,8;19.0;0.416;0.407
const,max,sigmoid,8,8,gat,sum,tanh,6;42.0;0.7859999999999999;0.772
const,max,sigmoid,8,8,gcn,mean,softplus,8;79.0;0.416;0.466
const,max,sigmoid,8,8,linear,sum,relu,4;42.0;0.196;0.18
const,max,softplus,1,128,generalized_linear,max,softplus,16;79.0;0.386;0.433
const,max,softplus,1,16,const,max,linear,2;42.0;0.602;0.629
const,max,softplus,1,16,const,sum,sigmoid,1;79.0;0.8059999999999999;0.767
const,max,softplus,1,16,gcn,mlp,relu,8;123.0;0.416;0.407
const,max,softplus,1,256,const,mlp,softplus,6;19.0;0.416;0.407
const,max,softplus,1,32,const,max,linear,4;19.0;0.508;0.6
const,max,softplus,1,32,gcn,mlp,linear,6;42.0;0.69;0.6829999999999999
const,max,softplus,1,4,gat,mean,relu6,1;10.0;0.416;0.413
const,max,softplus,1,4,gat_sym,sum,tanh,6;123.0;0.528;0.51
const,max,softplus,1,4,generalized_linear,max,leaky_relu,8;79.0;0.388;0.413
const,max,softplus,1,64,gat_sym,mlp,elu,8;42.0;0.362;0.384
const,max,softplus,1,64,gat_sym,mlp,linear,16;79.0;0.574;0.585
const,max,softplus,1,64,linear,mlp,relu6,2;123.0;0.388;0.413
const,max,softplus,1,8,gcn,sum,relu,1;42.0;0.7859999999999999;0.7559999999999999
const,max,softplus,16,128,const,sum,tanh,16;10.0;0.35;0.341
const,max,softplus,16,128,gcn,mean,tanh,16;10.0;0.416;0.407
const,max,softplus,16,128,linear,sum,tanh,6;10.0;0.39;0.4085
const,max,softplus,16,256,const,mean,sigmoid,4;10.0;0.0;0.0
const,max,softplus,16,32,const,mlp,tanh,6;79.0;0.362;0.413
const,max,softplus,16,4,gcn,mean,relu6,16;123.0;0.196;0.18
const,max,softplus,16,4,linear,mlp,linear,4;79.0;0.43;0.466
const,max,softplus,16,64,const,mean,tanh,1;10.0;0.416;0.407
const,max,softplus,2,128,linear,mean,sigmoid,4;10.0;0.368;0.386
const,max,softplus,2,16,gat_sym,max,elu,1;19.0;0.402;0.446
const,max,softplus,2,16,generalized_linear,mlp,linear,4;19.0;0.612;0.569
const,max,softplus,2,16,linear,max,leaky_relu,16;19.0;0.416;0.407
const,max,softplus,2,4,gcn,mean,sigmoid,2;123.0;0.47;0.471
const,max,softplus,2,4,generalized_linear,sum,leaky_relu,4;42.0;0.774;0.7509999999999999
const,max,softplus,2,4,linear,mlp,sigmoid,6;19.0;0.43;0.456
const,max,softplus,2,4,linear,sum,elu,1;42.0;0.728;0.72
const,max,softplus,4,16,gat_sym,mlp,relu,16;123.0;0.196;0.18
const,max,softplus,4,256,gcn,mean,tanh,8;123.0;0.3720000000000001;0.391
const,max,softplus,4,32,gat_sym,max,leaky_relu,4;79.0;0.436;0.448
const,max,softplus,4,4,gcn,sum,leaky_relu,6;19.0;0.672;0.6703333333333332
const,max,softplus,4,4,linear,max,relu6,4;42.0;0.416;0.407
const,max,softplus,4,64,cos,mlp,tanh,6;19.0;0.426;0.422
const,max,softplus,4,64,gcn,sum,relu,2;42.0;0.196;0.18
const,max,softplus,4,64,generalized_linear,sum,softplus,6;19.0;0.382;0.45
const,max,softplus,6,128,gat,sum,linear,1;42.0;0.784;0.747
const,max,softplus,6,128,generalized_linear,sum,linear,2;19.0;0.782;0.7390000000000001
const,max,softplus,6,16,cos,sum,tanh,16;79.0;0.79;0.768
const,max,softplus,6,256,const,sum,leaky_relu,1;123.0;0.772;0.7490000000000001
const,max,softplus,6,256,linear,max,relu6,2;123.0;0.386;0.412
const,max,softplus,6,4,cos,sum,tanh,16;79.0;0.784;0.77
const,max,softplus,6,4,gat,mlp,tanh,16;42.0;0.374;0.37
const,max,softplus,6,64,gcn,sum,elu,8;19.0;0.388;0.413
const,max,softplus,6,8,gat_sym,mlp,linear,16;123.0;0.416;0.413
const,max,softplus,6,8,gcn,max,leaky_relu,4;42.0;0.366;0.413
const,max,softplus,6,8,generalized_linear,mean,relu6,8;10.0;0.416;0.407
const,max,softplus,8,256,gat,mlp,relu,2;42.0;0.302;0.3
const,max,softplus,8,32,const,mlp,relu,8;42.0;0.196;0.18
const,max,softplus,8,32,generalized_linear,sum,linear,4;19.0;0.774;0.753
const,max,softplus,8,8,gat_sym,mean,elu,2;42.0;0.416;0.407
const,max,softplus,8,8,gcn,sum,tanh,4;10.0;0.8059999999999999;0.78
const,max,tanh,1,128,cos,mlp,relu6,4;79.0;0.7906666666666666;0.7863333333333333
const,max,tanh,1,128,cos,sum,leaky_relu,1;42.0;0.774;0.7559999999999999
const,max,tanh,1,256,const,mlp,relu,2;19.0;0.872;0.86
const,max,tanh,1,32,const,sum,linear,16;79.0;0.718;0.7040000000000001
const,max,tanh,1,32,gat_sym,sum,tanh,8;123.0;0.792;0.773
const,max,tanh,1,32,linear,sum,elu,8;79.0;0.778;0.7759999999999999
const,max,tanh,1,4,const,sum,sigmoid,6;42.0;0.568;0.537
const,max,tanh,1,4,gat,sum,linear,4;79.0;0.83;0.8079999999999999
const,max,tanh,1,4,linear,max,leaky_relu,16;42.0;0.416;0.407
const,max,tanh,1,64,gat,mean,sigmoid,6;42.0;0.388;0.413
const,max,tanh,1,64,linear,mlp,elu,6;42.0;0.6859999999999999;0.6459999999999999
const,max,tanh,16,128,cos,mean,sigmoid,4;10.0;0.348;0.407
const,max,tanh,16,128,gat,max,leaky_relu,8;42.0;0.7;0.7040000000000001
const,max,tanh,16,128,gat,mean,relu6,1;10.0;0.388;0.413
const,max,tanh,16,32,const,sum,elu,8;79.0;0.732;0.722
const,max,tanh,16,32,gat_sym,sum,elu,8;79.0;0.764;0.745
const,max,tanh,16,32,generalized_linear,mean,elu,2;79.0;0.8859999999999999;0.894
const,max,tanh,16,32,linear,sum,softplus,2;79.0;0.764;0.7490000000000001
const,max,tanh,16,4,const,sum,elu,16;123.0;0.79;0.763
const,max,tanh,16,4,const,sum,tanh,1;10.0;0.7879999999999999;0.7859999999999999
const,max,tanh,16,4,cos,mlp,leaky_relu,1;79.0;0.628;0.6425
const,max,tanh,16,4,cos,mlp,leaky_relu,4;79.0;0.552;0.5720000000000001
const,max,tanh,16,64,cos,sum,sigmoid,2;123.0;0.778;0.762
const,max,tanh,16,64,gcn,mean,sigmoid,2;123.0;0.502;0.525
const,max,tanh,16,64,gcn,mlp,sigmoid,1;123.0;0.802;0.7859999999999999
const,max,tanh,16,64,gcn,sum,sigmoid,2;123.0;0.7959999999999999;0.7809999999999999
const,max,tanh,16,64,gcn,sum,tanh,4;10.0;0.794;0.787
const,max,tanh,16,8,gat_sym,sum,tanh,4;19.0;0.7979999999999999;0.778
const,max,tanh,2,128,const,sum,linear,2;79.0;0.764;0.7440000000000001
const,max,tanh,2,128,gat_sym,max,relu,16;79.0;0.868;0.882
const,max,tanh,2,128,gat_sym,sum,elu,1;42.0;0.762;0.747
const,max,tanh,2,128,gat_sym,sum,tanh,1;79.0;0.7859999999999999;0.77
const,max,tanh,2,16,linear,mean,relu,16;79.0;0.428;0.45
const,max,tanh,2,32,gat,sum,tanh,8;79.0;0.7959999999999999;0.772
const,max,tanh,2,32,gat_sym,sum,linear,1;10.0;0.7759999999999999;0.767
const,max,tanh,2,32,gcn,sum,linear,4;19.0;0.778;0.7559999999999999
const,max,tanh,2,64,gcn,mlp,sigmoid,1;123.0;0.7909999999999999;0.7705
const,max,tanh,2,64,gcn,mlp,softplus,1;123.0;0.736;0.703
const,max,tanh,2,64,gcn,sum,tanh,1;10.0;0.812;0.773
const,max,tanh,2,64,generalized_linear,sum,elu,4;19.0;0.758;0.727
const,max,tanh,2,8,linear,sum,elu,4;42.0;0.774;0.764
const,max,tanh,2,8,linear,sum,leaky_relu,8;10.0;0.748;0.747
const,max,tanh,4,128,const,sum,linear,4;42.0;0.76;0.758
const,max,tanh,4,128,gcn,sum,linear,4;10.0;0.778;0.742
const,max,tanh,4,128,linear,mean,softplus,4;79.0;0.524;0.5760000000000001
const,max,tanh,4,128,linear,sum,linear,16;79.0;0.7340000000000001;0.701
const,max,tanh,4,16,cos,mlp,elu,4;19.0;0.742;0.742
const,max,tanh,4,16,linear,sum,tanh,2;19.0;0.7979999999999999;0.78
const,max,tanh,4,32,const,sum,softplus,2;10.0;0.76;0.7509999999999999
const,max,tanh,4,32,gcn,mlp,tanh,16;19.0;0.536;0.522
const,max,tanh,4,4,const,sum,tanh,1;42.0;0.7959999999999999;0.7829999999999999
const,max,tanh,4,64,const,sum,linear,8;42.0;0.7120000000000001;0.71
const,max,tanh,4,64,cos,mlp,elu,16;10.0;0.638;0.619
const,max,tanh,4,64,gat,sum,tanh,2;10.0;0.7859999999999999;0.7809999999999999
const,max,tanh,4,8,const,max,tanh,4;10.0;0.498;0.593
const,max,tanh,4,8,const,mean,tanh,6;123.0;0.802;0.7759999999999999
const,max,tanh,4,8,const,sum,linear,2;19.0;0.7959999999999999;0.777
const,max,tanh,4,8,gcn,sum,elu,2;10.0;0.794;0.745
const,max,tanh,4,8,gcn,sum,linear,4;19.0;0.792;0.765
const,max,tanh,6,128,gat_sym,mean,leaky_relu,8;79.0;0.378;0.413
const,max,tanh,6,16,gat_sym,mean,relu,6;79.0;0.196;0.18
const,max,tanh,6,16,gat_sym,mean,relu6,1;19.0;0.7440000000000001;0.726
const,max,tanh,6,256,const,mlp,tanh,4;79.0;0.8;0.787
const,max,tanh,6,256,cos,sum,relu,2;79.0;0.526;0.531
const,max,tanh,6,256,generalized_linear,sum,softplus,6;19.0;0.88;0.8859999999999999
const,max,tanh,6,4,gat_sym,mean,elu,2;42.0;0.722;0.6970000000000001
const,max,tanh,6,4,generalized_linear,mlp,tanh,6;42.0;0.7859999999999999;0.7759999999999999
const,max,tanh,6,64,gat,sum,elu,8;123.0;0.76;0.747
const,max,tanh,6,64,generalized_linear,sum,relu6,4;42.0;0.774;0.763
const,max,tanh,6,8,generalized_linear,sum,relu6,8;79.0;0.8079999999999999;0.765
const,max,tanh,6,8,linear,mean,softplus,6;123.0;0.416;0.407
const,max,tanh,8,256,const,mlp,tanh,4;19.0;0.878;0.862
const,max,tanh,8,256,linear,sum,softplus,8;42.0;0.72;0.732
const,max,tanh,8,4,cos,mean,relu,6;123.0;0.416;0.409
const,max,tanh,8,4,gat,sum,linear,4;79.0;0.748;0.747
const,max,tanh,8,4,generalized_linear,sum,elu,1;42.0;0.7979999999999999;0.764
const,max,tanh,8,64,gcn,sum,relu6,2;123.0;0.792;0.7609999999999999
const,max,tanh,8,64,gcn,sum,sigmoid,2;123.0;0.8059999999999999;0.7759999999999999
const,mean,elu,1,128,const,sum,leaky_relu,2;123.0;0.736;0.723
const,mean,elu,1,128,cos,max,softplus,16;79.0;0.395;0.4295
const,mean,elu,1,128,gcn,mean,tanh,1;10.0;0.7969999999999999;0.7855000000000001
const,mean,elu,1,128,generalized_linear,mean,tanh,6;10.0;0.6679999999999999;0.6940000000000001
const,mean,elu,1,128,linear,sum,linear,2;79.0;0.742;0.7290000000000001
const,mean,elu,1,16,const,max,linear,4;19.0;0.542;0.518
const,mean,elu,1,16,gat,sum,linear,2;79.0;0.778;0.755
const,mean,elu,1,256,const,mean,leaky_relu,4;19.0;0.87;0.868
const,mean,elu,1,256,const,mlp,elu,1;19.0;0.7559999999999999;0.746
const,mean,elu,1,256,gat_sym,mlp,elu,6;42.0;0.642;0.638
const,mean,elu,1,256,linear,sum,sigmoid,2;19.0;0.882;0.862
const,mean,elu,1,4,gat_sym,sum,linear,6;42.0;0.5820000000000001;0.562
const,mean,elu,1,64,linear,mean,sigmoid,2;19.0;0.40900000000000003;0.4285
const,mean,elu,16,128,gcn,max,tanh,16;10.0;0.754;0.738
const,mean,elu,16,128,gcn,mean,tanh,1;10.0;0.794;0.778
const,mean,elu,16,128,gcn,mean,tanh,16;10.0;0.7080000000000001;0.6930000000000001
const,mean,elu,16,16,cos,sum,sigmoid,1;19.0;0.8740000000000001;0.868
const,mean,elu,16,16,linear,mean,linear,8;10.0;0.56;0.527
const,mean,elu,16,32,const,sum,elu,2;42.0;0.76;0.735
const,mean,elu,16,32,linear,max,tanh,8;79.0;0.74;0.742
const,mean,elu,16,4,cos,sum,softplus,4;79.0;0.88;0.872
const,mean,elu,16,64,gat_sym,mlp,elu,1;42.0;0.6759999999999999;0.669
const,mean,elu,16,64,gcn,mean,leaky_relu,8;10.0;0.57;0.529
const,mean,elu,16,64,linear,max,softplus,8;79.0;0.402;0.446
const,mean,elu,16,8,gcn,sum,tanh,2;123.0;0.794;0.774
const,mean,elu,2,128,gat_sym,max,softplus,4;123.0;0.654;0.6659999999999999
const,mean,elu,2,128,gat_sym,mean,elu,1;10.0;0.6940000000000001;0.667
const,mean,elu,2,128,gat_sym,mlp,relu6,1;123.0;0.7659999999999999;0.7490000000000001
const,mean,elu,2,128,gcn,mean,tanh,1;10.0;0.77;0.782
const,mean,elu,2,16,cos,mlp,linear,4;79.0;0.8759999999999999;0.872
const,mean,elu,2,16,gat,mlp,relu,2;19.0;0.196;0.18
const,mean,elu,2,16,gcn,mean,softplus,2;19.0;0.5920000000000001;0.598
const,mean,elu,2,256,gat_sym,sum,softplus,6;42.0;0.746;0.7315
const,mean,elu,2,32,gcn,mlp,linear,8;42.0;0.55;0.5193333333333333
const,mean,elu,2,32,generalized_linear,max,relu6,1;79.0;0.752;0.757
const,mean,elu,2,32,linear,max,relu,2;19.0;0.486;0.524
const,mean,elu,2,4,const,sum,elu,16;79.0;0.762;0.754
const,mean,elu,2,4,linear,sum,tanh,6;123.0;0.78;0.7609999999999999
const,mean,elu,2,64,gat,mean,relu,1;10.0;0.682;0.6779999999999999
const,mean,elu,2,64,gat_sym,mlp,elu,6;79.0;0.6629999999999999;0.7110000000000001
const,mean,elu,2,64,linear,sum,tanh,1;42.0;0.782;0.774
const,mean,elu,2,8,cos,max,leaky_relu,16;79.0;0.402;0.416
const,mean,elu,2,8,gcn,sum,relu6,1;123.0;0.7440000000000001;0.705
const,mean,elu,4,128,linear,sum,sigmoid,4;79.0;0.8;0.7809999999999999
const,mean,elu,4,16,generalized_linear,sum,tanh,1;42.0;0.78;0.773
const,mean,elu,4,256,gat_sym,sum,linear,6;10.0;0.7440000000000001;0.7340000000000001
const,mean,elu,4,256,gcn,mean,relu6,4;10.0;0.196;0.18
const,mean,elu,4,256,linear,sum,tanh,4;79.0;0.802;0.777
const,mean,elu,4,32,const,mean,tanh,1;123.0;0.7759999999999999;0.7759999999999999
const,mean,elu,4,32,gat_sym,sum,softplus,6;123.0;0.74;0.733
const,mean,elu,4,32,linear,sum,tanh,4;79.0;0.7879999999999999;0.78
const,mean,elu,4,32,linear,sum,tanh,6;79.0;0.794;0.777
const,mean,elu,4,4,gat,max,relu,1;19.0;0.86;0.868
const,mean,elu,4,4,gat,mlp,linear,4;42.0;0.7140000000000001;0.721
const,mean,elu,4,4,generalized_linear,mlp,linear,1;123.0;0.61;0.616
const,mean,elu,4,64,const,sum,elu,4;42.0;0.75;0.741
const,mean,elu,4,64,const,sum,tanh,6;10.0;0.7959999999999999;0.792
const,mean,elu,4,64,gat,sum,tanh,2;42.0;0.784;0.7609999999999999
const,mean,elu,4,8,gat,max,leaky_relu,16;123.0;0.416;0.407
const,mean,elu,4,8,gat,max,linear,4;42.0;0.618;0.642
const,mean,elu,4,8,gcn,sum,elu,4;42.0;0.748;0.7290000000000001
const,mean,elu,4,8,linear,sum,tanh,6;10.0;0.7879999999999999;0.772
const,mean,elu,6,128,generalized_linear,mean,leaky_relu,1;79.0;0.416;0.407
const,mean,elu,6,128,linear,mean,linear,2;10.0;0.68;0.67
const,mean,elu,6,16,gat_sym,max,relu,1;19.0;0.87;0.87
const,mean,elu,6,16,gat_sym,sum,softplus,6;123.0;0.754;0.7290000000000001
const,mean,elu,6,16,gcn,mlp,linear,6;19.0;0.552;0.532
const,mean,elu,6,256,const,sum,sigmoid,8;19.0;0.804;0.794
const,mean,elu,6,256,gat,sum,tanh,4;79.0;0.784;0.775
const,mean,elu,6,32,cos,max,linear,6;19.0;0.8640000000000001;0.872
const,mean,elu,6,32,gat,sum,tanh,4;79.0;0.7929999999999999;0.7705
const,mean,elu,6,32,gat,sum,tanh,6;79.0;0.792;0.769
const,mean,elu,6,32,gat_sym,mean,tanh,1;42.0;0.56;0.5429999999999999
const,mean,elu,6,32,generalized_linear,sum,elu,6;123.0;0.74;0.715
const,mean,elu,6,64,gcn,mlp,leaky_relu,1;79.0;0.88;0.8759999999999999
const,mean,elu,6,64,generalized_linear,sum,relu6,6;42.0;0.79;0.759
const,mean,elu,6,8,gat,max,leaky_relu,4;123.0;0.594;0.5920000000000001
const,mean,elu,8,16,const,mean,leaky_relu,1;123.0;0.644;0.6659999999999999
const,mean,elu,8,16,const,mlp,linear,16;79.0;0.878;0.862
const,mean,elu,8,256,linear,sum,tanh,4;79.0;0.7859999999999999;0.773
const,mean,elu,8,32,gat_sym,sum,linear,4;19.0;0.742;0.733
const,mean,elu,8,32,generalized_linear,sum,tanh,4;79.0;0.7959999999999999;0.777
const,mean,elu,8,4,gat,mean,leaky_relu,4;79.0;0.422;0.452
const,mean,elu,8,64,gcn,sum,softplus,6;42.0;0.728;0.728
const,mean,elu,8,64,linear,sum,tanh,16;79.0;0.7879999999999999;0.772
const,mean,elu,8,64,linear,sum,tanh,6;79.0;0.7879999999999999;0.7759999999999999
const,mean,elu,8,8,cos,mlp,sigmoid,4;19.0;0.5579999999999999;0.532
const,mean,elu,8,8,gat_sym,sum,sigmoid,4;19.0;0.77;0.769
const,mean,leaky_relu,1,128,gat,max,tanh,4;10.0;0.772;0.767
const,mean,leaky_relu,1,16,const,mean,elu,1;10.0;0.696;0.6459999999999999
const,mean,leaky_relu,1,16,const,sum,softplus,6;79.0;0.728;0.711
const,mean,leaky_relu,1,16,linear,sum,relu6,4;10.0;0.774;0.754
const,mean,leaky_relu,1,256,const,mean,tanh,1;10.0;0.736;0.745
const,mean,leaky_relu,1,256,const,mean,tanh,2;10.0;0.752;0.729
const,mean,leaky_relu,1,256,const,mean,tanh,6;10.0;0.68;0.708
const,mean,leaky_relu,1,256,gat,mlp,softplus,6;19.0;0.878;0.872
const,mean,leaky_relu,1,32,const,mean,tanh,2;10.0;0.546;0.595
const,mean,leaky_relu,1,32,const,mean,tanh,6;10.0;0.68;0.638
const,mean,leaky_relu,1,32,const,sum,softplus,1;42.0;0.7440000000000001;0.753
const,mean,leaky_relu,1,32,gcn,max,leaky_relu,8;10.0;0.416;0.407
const,mean,leaky_relu,1,32,generalized_linear,sum,leaky_relu,4;10.0;0.718;0.727
const,mean,leaky_relu,1,8,const,sum,elu,1;42.0;0.768;0.772
const,mean,leaky_relu,1,8,gcn,mean,leaky_relu,4;123.0;0.416;0.407
const,mean,leaky_relu,1,8,gcn,mlp,sigmoid,1;79.0;0.578;0.5479999999999999
const,mean,leaky_relu,1,8,generalized_linear,mean,linear,4;10.0;0.388;0.413
const,mean,leaky_relu,16,128,const,max,tanh,2;10.0;0.78;0.77
const,mean,leaky_relu,16,128,const,sum,tanh,1;10.0;0.782;0.774
const,mean,leaky_relu,16,128,const,sum,tanh,16;10.0;0.8019999999999999;0.78
const,mean,leaky_relu,16,128,const,sum,tanh,6;10.0;0.7929999999999999;0.786
const,mean,leaky_relu,16,128,const,sum,tanh,8;10.0;0.794;0.787
const,mean,leaky_relu,16,128,gat_sym,sum,sigmoid,16;10.0;0.782;0.7659999999999999
const,mean,leaky_relu,16,128,gat_sym,sum,tanh,1;10.0;0.7759999999999999;0.774
const,mean,leaky_relu,16,128,gat_sym,sum,tanh,6;10.0;0.784;0.765
const,mean,leaky_relu,16,128,gcn,mlp,leaky_relu,8;42.0;0.793;0.7805
const,mean,leaky_relu,16,128,linear,sum,tanh,6;10.0;0.792;0.7829999999999999
const,mean,leaky_relu,16,128,linear,sum,tanh,8;10.0;0.7859999999999999;0.774
const,mean,leaky_relu,16,16,const,sum,sigmoid,8;42.0;0.804;0.7809999999999999
const,mean,leaky_relu,16,256,const,sum,tanh,2;10.0;0.0;0.0
const,mean,leaky_relu,16,256,gat,mlp,relu,8;79.0;0.0;0.0
const,mean,leaky_relu,16,32,const,mean,tanh,6;10.0;0.778;0.77
